date_added,company_name,company_website,hq_country,hq_city,industry,sector,date_removed
2026-04-13,Studio XAG,https://www.studioxag.com,United Kingdom,London Borough of Waltham Forest,Other manufacturing,Manufacturing,
2026-04-13,STUDIO/gather,https://www.studiogather.co.uk,United Kingdom,Cornwall,Architecture design & planning,Service with Minor Environmental Footprint,
2026-05-11,StudioLR,https://www.studiolr.com,United Kingdom,Edinburgh,Advertising & market research,Service with Minor Environmental Footprint,
2026-04-13,Studioneves,https://www.studioneves.com,Portugal,Lisbon,Other manufacturing,Manufacturing,
2026-04-13,studioshaw,https://www.studioshaw.co.uk,United Kingdom,London Borough of Hackney,Architecture design & planning,Service with Minor Environmental Footprint,
2026-04-13,Study & Stay,https://www.studyandstay.co.za,South Africa,Western Cape,Accommodation,Service with Minor Environmental Footprint,
2026-04-13,Stumptown Coffee Roasters,https://stumptowncoffee.com,United States,Oregon,Food products,Manufacturing,
2026-04-13,Stupid Studio,https://stupid-studio.com,Denmark,Capital Region of Denmark,Other info service activities,Service with Minor Environmental Footprint,2026-05-18
2026-04-13,STYMA SRL SB,https://WWW.stymaconsulting.it,Italy,Province of Forlì-Cesena,Environmental consulting,Service with Minor Environmental Footprint,
2026-04-13,STYZ inc.,https://styz.io/,Japan,Tokyo,Management consultant - for-profits,Service with Minor Environmental Footprint,
2026-04-13,Suandco Abogados SLP,https://suandco.com/,,,Legal activities,Service with Minor Environmental Footprint,
2026-04-13,subbyx srl società benefit,,Italy,Lombardy,Other info service activities,Service with Minor Environmental Footprint,
2026-04-13,Substrakt,https://substrakt.com,United Kingdom,Birmingham,Computer programming services,Service with Minor Environmental Footprint,
2026-04-13,SUCCESSORI REDA S.B.p.A,https://www.reda1865.com/it,Italy,Province of Biella,Apparel,Manufacturing,
2026-04-13,SuCo Tasarım,https://www.mataramasu.co,Turkey,Istanbul Province,Rubber & plastics products,Wholesale/Retail,
2026-04-13,SucSeed Social Enterprises Inc.,https://www.sucseed.ca,Canada,Newfoundland and Labrador,Other retail sale,Wholesale/Retail,
2026-04-13,Sudara Inc.,https://sudara.org,United States,Oregon,Apparel,Wholesale/Retail,
2026-04-13,"Suenn Liang Electric. Co, Ltd.",https://www.suenn.com/,Taiwan,Taichung,Machinery & equipment,Manufacturing,
2026-04-13,Sugar Hollow Solar,https://sugarhollowsolar.com,United States,North Carolina,Solar panel installation,Service with Significant Environmental Footprint,
2026-04-13,Suindara Radar e Rede,https://www.suindara.net,Brazil,São Paulo,Other personal services,Service with Minor Environmental Footprint,
2026-04-13,SUITSUIT International BV,https://www.suitsuit.com,Netherlands The,Utrecht,Other retail sale,Wholesale/Retail,
2026-04-13,Suki Teahouse Ltd,https://www.suki-tea.com,United Kingdom,Lisburn and Castlereagh,Food products,Manufacturing,
2026-04-13,SukkhaCitta,https://www.sukkhacitta.com,Indonesia,Jakarta,Textiles,Wholesale/Retail,
2026-04-13,Sullivan Law Ptbo,https://www.sullivanlawptbo.ca,Canada,Ontario,Legal activities,Service with Minor Environmental Footprint,
2026-04-13,Sulo Ravintolat Oy,https://www.ravintolasulo.fi,Finland,Eastern Finland Province,Restaurants & food service,Service with Significant Environmental Footprint,
2026-04-13,SumClimate Pty Ltd,https://www.sumclimate.com,Australia,New South Wales,Software publishing and SaaS platforms,Service with Minor Environmental Footprint,
2026-04-13,Summa Equity,https://www.summaequity.com,Sweden,Stockholm County,Equity investing - Developed Markets,Service with Minor Environmental Footprint,
2026-04-13,Summer,https://www.meetsummer.org/,United States,New York,Other financial services,Service with Minor Environmental Footprint,
2026-04-13,Summerdown Farms ltd,https://summerdown.com,United Kingdom,Hampshire,Mixed Farming,Agriculture/Growers,
2026-04-13,Summerhill,https://www.summerhill.com,Canada,Ontario,Environmental consulting,Service with Minor Environmental Footprint,
2026-04-13,Summerhill Pyramid Winery,https://www.summerhill.bc.ca,Canada,British Columbia,Growing perennial crops,Agriculture/Growers,
2026-04-13,Summerland Bank,https://summerland.com.au,Australia,New South Wales,Deposit bank - Developed Markets,Service with Minor Environmental Footprint,
2026-04-13,SUMMUM Medicina Privada,https://www.summum.com.uy,Uruguay,Montevideo Department,Other human health,Service with Significant Environmental Footprint,
2026-04-13,Sumthing,https://www.sumthing.org,Netherlands The,North Holland,Other info service activities,Service with Minor Environmental Footprint,
2026-04-13,Sun Mobi,https://sunmobi.com.br,Brazil,São Paulo,Other renewable energy installation,Service with Significant Environmental Footprint,
2026-04-13,Sunbridge Solar,https://sunbridgesolar.com,United States,Washington,Solar panel installation,Service with Significant Environmental Footprint,
2026-04-13,Suncolombia SAS,https://www.suncolombia.com,Colombia,Cundinamarca Department,Solar power generation,Manufacturing,
2026-04-13,SunCommon,https://suncommon.com,United States,Vermont,Solar panel installation,Service with Significant Environmental Footprint,
2026-04-13,Sunday Riley,https://www.sundayriley.com,United States,Texas,Personal care products,Wholesale/Retail,
2026-04-13,"Sundial Brands, LLC (SheaMoisture and Nubian Heritage)",https://www.sundialbrands.com,United States,New York,Personal care products,Manufacturing,
2026-04-13,SunGod Ltd,https://www.sungod.co,United Kingdom,London Borough of Lambeth,Sports goods,Wholesale/Retail,
2026-04-20,SunGod Solar ltd,https://Sgs-energy.co.uk,United Kingdom,Kent,Solar panel installation,Service with Significant Environmental Footprint,
2026-04-13,Sunhouse Creative,https://www.sunhouse-creative.com,United Kingdom,Bath and North East Somerset,Advertising & market research,Service with Minor Environmental Footprint,
2026-04-13,SUNNY SIDE UP GROUP,https://ssug.co.jp,Japan,Tokyo,Advertising & market research,Service with Minor Environmental Footprint,
2026-04-13,Sunpath Solar,https://sunpath.solar/,United States,Georgia,Solar panel installation,Service with Significant Environmental Footprint,
2026-04-13,Sunrise Banks,https://www.sunrisebanks.com,,,Deposit bank - Developed Markets,Service with Minor Environmental Footprint,
2026-04-13,Sunrock Investments B.V.,https://sunrock.com/,Netherlands The,North Holland,Solar panel installation,Service with Minor Environmental Footprint,
2026-04-13,Sunshine Lab,https://www.sunshinelab.rocks,Argentina,Autonomous City Of Buenos Aires,Other personal services,Service with Minor Environmental Footprint,
2026-04-13,Sunshine Nut Company,https://www.SunshineNuts.com,Mozambique,Maputo Province,Food products,Manufacturing,
2026-04-13,Sunspot Energy Inc. (o/a Spark Possibilities),https://www.sparkpossibilities.com,Kenya,Nairobi,Solar panel installation,Service with Significant Environmental Footprint,
2026-04-13,"Suntchi (Shanghai) Brand & Technology Co., Ltd.",https://www.suntchi.com,China,Shanghai,"Other professional, scientific & tech",Service with Minor Environmental Footprint,
2026-04-13,"Sunwealth Power, Inc.",https://www.sunwealth.com,United States,Massachusetts,Solar panel installation,Service with Significant Environmental Footprint,
2026-04-13,"SuperBee, by BeeConscious Co. Ltd.",https://www.superbee.me,Thailand,Chiang Mai,Textiles,Manufacturing,
2026-04-13,Superbia Holdings,https://www.superbiagroup.co.uk,Jersey,Jersey,Investment advising,Service with Minor Environmental Footprint,
2026-04-13,SUPERBOL S.R.L.,https://www.super-bol.com.ar/,Argentina,Autonomous City Of Buenos Aires,Rubber & plastics products,Manufacturing,
2026-04-13,SuperHeroes Everywhere,https://hellosuperheroes.com,Netherlands The,North Holland,Advertising & market research,Service with Minor Environmental Footprint,
2026-04-13,SuperNature,https://www.supernature.paris,France,Île-de-France,Food products,Wholesale/Retail,
2026-04-13,Superscript,https://www.gosuperscript.com,United Kingdom,City of London,Other insurance services,Service with Minor Environmental Footprint,
2026-04-13,Supply Value,https://www.supplyvalue.nl,Netherlands The,Utrecht,Management consultant - for-profits,Service with Minor Environmental Footprint,
2026-04-13,Supported Living Services Ltd,https://www.sls.ltd,United Kingdom,City of London,Residential mental health care,Service with Minor Environmental Footprint,
2026-04-13,SureCall Contact Centers Ltd,https://www.surecallcc.com,Canada,Alberta,Telecommunications,Service with Minor Environmental Footprint,
2026-04-13,Surface Matter,https://surfacematter.co.uk,United Kingdom,London Borough of Hackney,Other/general wholesale trade,Wholesale/Retail,
2026-04-13,SURI,https://www.trysuri.com,United Kingdom,City of Westminster,Personal care products,Wholesale/Retail,
2026-04-13,Suricats Consulting,https://www.suricats-consulting.com,France,Île-de-France,"Other professional, scientific & tech",Service with Minor Environmental Footprint,
2026-04-13,Surmesur,https://www.surmesur.com,Canada,Quebec,Apparel,Wholesale/Retail,
2026-04-13,Surveco,https://www.surveco.be/,Belgium,Brussels-Capital Region,Other business support,Service with Minor Environmental Footprint,
2026-04-13,Susan Collins Home of Hair LTD,https://susancollinshair.com,Ireland,County Wicklow,Hairdressing & other beauty services,Service with Significant Environmental Footprint,
2026-04-13,SusGain,https://www.susgain.com/,Singapore,Central Singapore Community Development Council,Environmental consulting,Service with Minor Environmental Footprint,
2026-04-13,SUSHI Mobility GmbH,https://sushi-bikes.com/,Germany,Bavaria,Sports goods,Wholesale/Retail,
2026-04-13,Sustain Azores Lda.,https://www.sustainazores.com/en,Portugal,Açores,Environmental consulting,Service with Minor Environmental Footprint,
2026-04-13,Sustain Brokers Limited,https://sustainib.co.uk,United Kingdom,United Kingdom,Other insurance services,Service with Minor Environmental Footprint,
2026-04-13,Sustain Homes Limited,https://sustainhomes.co.uk/,United Kingdom,Hertfordshire,Other renewable energy installation,Service with Significant Environmental Footprint,
2026-04-13,Sustain Quality Ltd,https://sustainquality.co.uk,United Kingdom,Royal Borough of Kingston upon Thames,Environmental consulting,Service with Minor Environmental Footprint,
2026-04-13,Sustainability 360,https://www.s360.co.nz,New Zealand,Canterbury Region,Software publishing and SaaS platforms,Service with Minor Environmental Footprint,
2026-04-13,Sustainability Advantage,https://sustainabilityadvantage.com/,Canada,Ontario,Management consultant - nonprofits,Service with Minor Environmental Footprint,
2026-04-13,Sustainability Collaborative,https://sustainability-collaborative.earth,Sweden,Stockholm County,Management consultant - for-profits,Service with Minor Environmental Footprint,
2026-04-13,Sustainability Partner,https://www.sustainabilitypartner.be,Belgium,Flemish Brabant,Management consultant - for-profits,Service with Minor Environmental Footprint,
2026-04-13,Sustainability Roundtable Inc.,https://sustainround.com/,United States,Massachusetts,Environmental consulting,Service with Minor Environmental Footprint,
2026-04-13,Sustainability Solutions Group,https://ssg.coop,,,Environmental consulting,Service with Minor Environmental Footprint,
2026-04-13,SustainabilityWorks,https://www.sustainabilityworks.ie,Ireland,County Meath,Management consultant - for-profits,Service with Minor Environmental Footprint,
2026-05-04,Sustainable Acoustics,https://www.sustainableacoustics.co.uk,United Kingdom,Hampshire,Engineering,Service with Minor Environmental Footprint,
2026-04-13,Sustainable Beauty,https://www.eclobeauty.com,France,Brittany,Personal care products,Wholesale/Retail,
2026-04-13,Sustainable Choice Group,https://www.sustainabilitytracker.com,Australia,Victoria,Social networks & info sharing,Service with Minor Environmental Footprint,
2026-04-13,Sustainable Energy First,https://sefirst.com,United Kingdom,Lancashire,"Other professional, scientific & tech",Service with Minor Environmental Footprint,
2026-04-13,Sustainable Fashion Brands S.L / Sea2see,https://www.sea2see.org,Spain,Catalonia,Apparel,Wholesale/Retail,
2026-04-13,Sustainable Growth Associates GmbH,https://www.sg-associates.eu,Germany,Bavaria,Management consultant - for-profits,Service with Minor Environmental Footprint,
2026-04-13,Sustainable Harvest,https://sustainableharvest.com,United States,Washington,Agicultural support/post-harvest,Agriculture/Growers,
2026-04-13,Sustainable Packaging Industries LLC,https://www.s-packaging.com,United States,California,Paper & paper products,Wholesale/Retail,
2026-04-13,Sustainable Wedding Alliance,https://sustainableweddingalliance.com,United Kingdom,West Berkshire,Membership organizations,Service with Minor Environmental Footprint,
2026-04-13,SUSTAINBLUE LTD,https://www.sustainblue.co.uk,United Kingdom,Lancashire,,Service,
2026-04-13,Sustained Fun,https://www.sustainedfun.com,New Zealand,Canterbury Region,Games & toys,Wholesale/Retail,
